110
107.0	358.0
107.0	437.0
107.0	516.0
107.0	595.0
107.0	674.0
107.0	753.0
185.0	771.0
264.0	787.0
327.0	836.0
388.0	784.0
468.0	774.0
525.0	830.0
596.0	792.0
670.0	760.0
735.0	807.0
758.0	730.0
758.0	650.0
758.0	570.0
757.0	490.0
757.0	410.0
757.0	330.0
747.0	250.0
717.0	176.0
671.0	110.0
610.0	58.0
539.0	22.0
461.0	5.0
382.0	8.0
306.0	29.0
237.0	69.0
180.0	124.0
138.0	191.0
112.0	266.0
108.0	345.0
219.0	348.0
252.0	420.0
332.0	427.0
376.0	360.0
339.0	289.0
260.0	287.0
489.0	343.0
519.0	417.0
598.0	429.0
645.0	363.0
610.0	291.0
531.0	286.0
175.41600689897064	397.5
175.41600689897064	476.5
175.41600689897064	555.5
175.41600689897064	634.5
175.41600689897064	713.5
238.35640646055103	710.5839931010294
337.9352447854375	756.9403995615804
419.33974596215563	709.717967697245
544.9974226119285	752.636551984287
605.287187078898	711.9141201199516
688.717967697245	690.0
688.717967697245	610.0
688.217967697245	530.8660254037844
687.717967697245	450.0
687.717967697245	370.0
682.717967697245	298.66025403784437
667.9141201199516	238.98076211353316
636.842323350227	182.83716857408416
595.4666790032092	136.82754963085074
543.3230854637602	101.48780366869514
485.2775681356645	81.04998149518622
424.0980762113533	74.91600689897065
362.1865334794732	84.31793068761733
306.1410161513775	108.75575286112627
256.1313972081441	145.863448015713
217.02370205355737	193.87306695894642
189.9519052838329	251.0166604983954
178.41600689897064	308.96410161513774
285.93782217350895	492.78203230275506
412.0237020535574	431.6051177665153
418.98780366869516	292.4570600599758
301.2320508075689	219.58399310102936
186.67245036914926	281.992958444838
439.9141201199516	405.98076211353316
548.1076951545867	491.41600689897064
574.8301270189222	220.08399310102936
460.636551984287	278.1269330410536
205.93782217350898	485.7820323027551
365.9378221735089	499.78203230275506
456.0237020535574	364.6051177665154
455.98780366869516	363.4570600599758
381.98780366869516	221.45706005997576
222.23205080756887	217.5839931010293
469.9141201199516	479.9807621135331
627.1076951545867	503.41600689897064
495.8301270189222	215.08399310102934
243.83201379794127	516.0
243.83201379794127	595.0
243.83201379794127	674.0
328.29165124598865	647.5243926626098
519.3371685740843	622.354519681532
628.0243926626097	628.7038845869209
319.8756443470179	565.5640646055101
448.0237020535574	505.6051177665153
343.2320508075689	150.58399310102942
499.1076951545868	553.4160068989705
577.2153903091735	565.8320137979413
539.6602540378444	149.16798620205873
423.636551984287	216.12693304105363
426.562177826491	189.28391908177423
284.9922678357857	540.8557158514988
399.8756443470178	572.5640646055101
460.6602540378444	144.1679862020587
281.03589838486226	583.419780457009
